Variable Based On Taxable Salary,Μεταβλητή βασισμένη στον φορολογητέο μισθό,
Variable Name,Όνομα μεταβλητής,
Variables,Μεταβλητές,
Variance,Διακύμανση,
Variance ,Διαφορά,
Variance ({}),Διαφορά ({}),
Variant,Παραλλαγή,
Variant Attribute Error,Σφάλμα παραλλαγής χαρακτηριστικού,
Variant Attributes,Παραλλαγή Χαρακτηριστικά,
Variant BOM,Παραλλαγή BOM,
Variant Based On,Παραλλαγή Based On,
Variant Based On cannot be changed,Το Variant Based On δεν μπορεί να αλλάξει,
Variant Details Report,Αναφορά λεπτομερειών παραλλαγής,
Variant Field,Πεδίο παραλλαγών,
Variant Item,Παραλλαγή στοιχείου,
Variant Items,Παραλλαγές αντικειμένων,
Variant Of,Παραλλαγή του,
Variant creation has been queued.,Η δημιουργία παραλλαγών έχει τεθεί σε ουρά.,
Variant of,Παραλλαγή του,
Variants,Παραλλαγές,
Vegetarian,Χορτοφάγος,
Vehicle,Όχημα,
Vehicle Date,Όχημα Ημερομηνία,
Vehicle Expenses,Έξοδα όχημα,
Vehicle Log,όχημα Σύνδεση,
Vehicle No,Αρ. οχήματος,
Vehicle Number,Αριθμός Οχημάτων,
Vehicle Service,Υπηρεσία οχημάτων,
Vehicle Type,Τύπος οχήματος,
Vehicle Type is required if Mode of Transport is Road,Ο τύπος οχήματος απαιτείται εάν ο τρόπος μεταφοράς είναι οδικώς,
Vehicle Value,Αξία οχήματος,
Vehicle/Bus Number,Αριθμός οχήματος / λεωφορείου,
Vendor Name,Ονομα πωλητή,
Venture Capital,Αρχικό κεφάλαιο,
Verified By,Πιστοποιημένο από,
Verify Email,Επαληθεύστε το Email,
Very Coated,Πολύ επικάλυψη,
Very Hyper,Πολύ Hyper,
Via Customer Portal,Μέσω της πύλης πελατών,
Video,βίντεο,
Video Settings,Ρυθμίσεις βίντεο,
View,Προβολή,
View Chart of Accounts,Δείτε το πρόγραμμα λογαριασμών,
View Fees Records,Προβολή εγγραφών αμοιβών,
View Form,Προβολή μορφής,
View Lab Tests,Προβολή εργαστηριακών δοκιμών,
View Leads,Δείτε Συστάσεις,
View Ledger,Προβολή καθολικού,
View Now,Δείτε τώρα,
View Type,Τύπος προβολής,
View Website,Δείτε την ιστοσελίδα,
View attachments,Προβολή συνημμένων,
View call log,Προβολή αρχείου κλήσεων,
View in Cart,Προβολή Καλάθι,
Views,Προβολές,
Vimeo,Vimeo,
Visit the forums,Επισκεφθείτε τα φόρουμ,
Visited,Επισκέφτηκε,
Vital Signs,Ζωτικά σημάδια,
Voice,Φωνή,
Volunteer,Εθελοντής,
Volunteer Name,Όνομα εθελοντή,
Volunteer Skill,Εθελοντική ικανότητα,
Volunteer Skills,Εθελοντικές δεξιότητες,
Volunteer Type,Τύπος εθελοντή,
Voucher #,Αποδεικτικό #,
Voucher Detail No,Αρ. λεπτομερειών αποδεικτικού,
Voucher No,Αρ. αποδεικτικού,
Voucher Type,Τύπος αποδεικτικού,
Vouchers,Κουπόνια,
WIP Warehouse,Αποθήκη εργασιών σε εξέλιξη,
Wages,Μισθοί,
Wages per hour,Μισθοί ανά ώρα,
Waitlisted,Περίεργο,
Walk In,Προχωρήστε,
Walking,Το περπάτημα,
Warehouse,Αποθήκη,
Warehouse Contact Info,Πληροφορίες επικοινωνίας για την αποθήκη,
Warehouse Detail,Λεπτομέρειες αποθήκης,
Warehouse Name,Όνομα αποθήκης,
Warehouse Type,Τύπος Αποθήκης,
Warehouse and Reference,Αποθήκη και αναφορά,
Warehouse can not be deleted as stock ledger entry exists for this warehouse.,"Η αποθήκη δεν μπορεί να διαγραφεί, γιατί υφίσταται καταχώρηση στα καθολικά αποθέματα για την αποθήκη αυτή.",
Warehouse can only be changed via Stock Entry / Delivery Note / Purchase Receipt,Η αποθήκη μπορεί να αλλάξει μόνο μέσω καταχώρησης αποθέματος / σημειώματος παράδοσης / αποδεικτικού παραλαβής αγοράς,
Warehouse cannot be changed for Serial No.,Η αποθήκη δεν μπορεί να αλλάξει για τον σειριακό αριθμό,
Warehouse from where medication stock should be consumed,Αποθήκη από την οποία πρέπει να καταναλωθεί το απόθεμα φαρμάκων,
Warehouse is mandatory,Αποθήκη είναι υποχρεωτική,
Warehouse is mandatory for stock Item {0} in row {1},Η αποθήκη είναι απαραίτητη για το απόθεμα του είδους {0} στη γραμμή {1},
Warehouse not found against the account {0},Η αποθήκη δεν βρέθηκε στο λογαριασμό {0},
Warehouse not found in the system,Δεν βρέθηκε η αποθήκη στο σύστημα,
"Warehouse required at Row No {0}, please set default warehouse for the item {1} for the company {2}","Απαιτείται αποθήκη στη σειρά αριθ. {0}, ρυθμίστε την προεπιλεγμένη αποθήκη για το στοιχείο {1} για την εταιρεία {2}",
Warehouse required for stock Item {0},Απαιτείται αποθήκη για το είδος αποθέματος {0},
Warehouse where you are maintaining stock of rejected items,Αποθήκη όπου θα γίνεται διατήρηση αποθέματος για απορριφθέντα στοιχεία,
Warehouse wise Item Balance Age and Value,Warehouse wise Υπόλοιπο ηλικίας και αξίας,
Warehouse {0} can not be deleted as quantity exists for Item {1},"Η αποθήκη {0} δεν μπορεί να διαγραφεί, γιατί υπάρχει ποσότητα για το είδος {1}",
Warehouse {0} does not belong to company {1},Η αποθήκη {0} δεν ανήκει στην εταιρεία {1},
Warehouse {0} does not exist,Η αποθήκη {0} δεν υπάρχει,
Warehouse: {0} does not belong to {1},Αποθήκη: {0} δεν ανήκει στο {1},
Warehouses,Αποθήκες,
Warehouses with child nodes cannot be converted to ledger,Αποθήκες με κόμβους παιδί δεν μπορεί να μετατραπεί σε γενικό καθολικό,
Warehouses with existing transaction can not be converted to group.,Αποθήκες με τα υπάρχοντα συναλλαγή δεν μπορεί να μετατραπεί σε ομάδα.,
Warehouses with existing transaction can not be converted to ledger.,Αποθήκες με τα υπάρχοντα συναλλαγής δεν μπορεί να μετατραπεί σε καθολικό.,
Warn,Προειδοποιώ,
Warn POs,Προειδοποιήστε τις ΟΠ,
Warn Purchase Orders,Προειδοποίηση παραγγελιών αγοράς,
Warn RFQs,Προειδοποίηση RFQ,
Warn for new Purchase Orders,Προειδοποίηση για νέες παραγγελίες αγοράς,
Warn for new Request for Quotations,Προειδοποίηση για νέα Αιτήματα για Προσφορές,
Warning,Προειδοποίηση,
Warning: Another {0} # {1} exists against stock entry {2},Προειδοποίηση: Ένας άλλος {0} # {1} υπάρχει κατά την έναρξη αποθέματος {2},
Warning: Invalid SSL certificate on attachment {0},Προειδοποίηση: Μη έγκυρο πιστοποιητικό SSL στο συνημμένο {0},
Warning: Invalid attachment {0},Προειδοποίηση: Μη έγκυρη Συνημμένο {0},
Warning: Leave application contains following block dates,Προσοχή: η αίτηση αδείας περιλαμβάνει τις εξής μπλοκαρισμένες ημερομηνίες,
Warning: Material Requested Qty is less than Minimum Order Qty,Προειδοποίηση : ζητήθηκε ποσότητα υλικού που είναι μικρότερη από την ελάχιστη ποσότητα παραγγελίας,
Warning: Sales Order {0} already exists against Customer's Purchase Order {1},Προειδοποίηση: Πωλήσεις Τάξης {0} υπάρχει ήδη κατά παραγγελίας του Πελάτη {1},
Warranty / AMC Details,Λεπτομέρειες εγγύησης / Ε.Σ.Υ.,
Warranty / AMC Status,Κατάσταση εγγύησης / Ε.Σ.Υ.,
Warranty Claim,Αξίωση εγγύησης,
Warranty Expiry Date,Ημερομηνία λήξης εγγύησης,
Warranty Period (Days),Περίοδος εγγύησης (ημέρες),
Warranty Period (in days),Περίοδος εγγύησης (σε ημέρες),
Watch Intro,Παρακολούθηση Εισαγωγής,
Water Analysis,Ανάλυση Νερού,
Water Analysis Criteria,Κριτήρια ανάλυσης νερού,
We're here to help!,Είμαστε εδώ για να βοηθήσουμε!,
Weather,Καιρός,
Weather Parameter,Παράμετρος καιρού,
Webhook ID,Αναγνωριστικό Webhook,
Webhook Secret,Webhook Secret,
Webhooks,Webhooks,
Webhooks Details,Στοιχεία Webhooks,
Webhooks Secret,Webhooks Secret,
Website,Δικτυακός τόπος,
Website Attribute,Χαρακτηριστικό ιστοτόπου,
